frequency,fdate,Model,WXID
3,2019/2,U2417Ht,653491
2,2019/1,SP2318Hb,726407
2,2019/1,SE2218HV,726471
4,2019/3,E2216Hf,741913
9,2019/5,E2216Hf,756906
3,2019/1,SE2218HV,729181
2,2019/1,SE2218HV,731853
3,2019/1,SE2218HV,731904
2,2019/2,SE2218HV,734410
1,2019/2,SE2218HV,736801
1,2019/3,SE2218HV,736801
3,2019/3,SE2218HV,736950
6,2019/3,SE2218HV,739911
2,2019/3,SE2218HV,739958
2,2019/3,SE2218HV,739975
2,2019/3,SE2218HV,740026
2,2019/3,SE2218HV,740060
1,2019/3,SE2218HV,742298
2,2019/3,SE2218HV,742366
2,2019/3,SE2218HV,742383
2,2019/3,SE2218HV,742400
2,2019/6,E2216Hf,766392
5,2019/7,E2216Hf,773905
3,2019/4,SP2318Hb,747514
4,2019/4,SP2318Hb,749986
3,2019/4,SE2218HV,750003
4,2019/4,SE2218HV,750054
3,2019/4,SE2218HV,750088
1,2019/4,SE2218HV,752258
1,2019/1,U2718Qb,731839
1,2019/5,U2718Qb,731839
3,2019/1,U2417Ht,731848
1,2019/1,U2417Ht,731984
2,2019/2,U2417Ht,731984
5,2019/2,U2417Ht,734283
2,2019/2,S2719DGFc,734313
1,2019/2,U2417Ht,736798
1,2019/3,U2417Ht,736798
2,2019/2,U2419HSt,736828
1,2019/4,U2419HSt,736828
3,2019/3,U2417Ht,736957
4,2019/3,U2718Qb,739929
3,2019/3,U2417Ht,739972
2,2019/3,U2417Ht,740006
1,2019/3,U2419HSt,740063
1,2019/4,U2419HSt,740063
3,2019/3,S2719DGFc,740070
1,2019/3,U2419HSt,740072
1,2019/4,U2419HSt,740072
1,2019/3,U2419HSt,742378
1,2019/4,U2419HSt,742378
2,2019/3,U2718Qb,742444
3,2019/3,U2417Ht,742478
1,2019/3,U2419HSt,742480
4,2019/4,U2419HSt,742480
4,2019/4,U2417Ht,745145
4,2019/4,U2417Ht,745179
2,2019/6,U2718Qb,745209
2,2019/4,U2718Qb,745209
2,2019/4,U2718Qb,747415
5,2019/4,U2417Ht,747460
2,2019/4,U2417Ht,747517
3,2019/4,E2216HVf,747524
5,2019/4,U2718Qb,749959
2,2019/4,E2216HVf,749989
4,2019/4,U2417Ht,750025
4,2019/4,U2417Ht,750068
3,2019/4,U2718Qb,752231
1,2019/7,U2718Qb,752231
4,2019/4,U2417Ht,752295
3,2019/7,U2417Ht,752295
3,2019/4,U2417Ht,752297
2,2019/5,U2417Ht,752297
2,2019/4,U2718Qb,752338
1,2019/7,U2718Qb,752338
3,2019/5,U2718Qb,754003
4,2019/5,U2417Ht,754067
5,2019/5,U2718Qb,754110
1,2019/3,SE2417HGc,741028
2,2019/9,SE2417HGc,741028
2,2019/3,SE2417HGc,743785
3,2019/8,E2216Hf,784601
6,2019/9,E2216Hf,784601
5,2019/2,E2216Hf,736091
3,2019/7,E2216Hf,774045
5,2019/4,E2216Hf,751482
3,2019/8,E2016Hb,776664
5,2019/3,E2016Hb,737617
5,2019/2,E2016Hb,733780
4,2019/5,E2016Hb,754586
5,2019/1,E2016Hb,727602
5,2019/6,E2016Hb,763315
4,2019/4,E2016Hb,745868
3,2019/9,E2016Hb,785962
5,2019/4,U3415Wb,751256
3,2019/5,SE2417HGc,753060
3,2019/5,SE2417HGc,753094
2,2019/5,SE2417HGc,757757
2,2019/5,U3419Wb,757774
5,2019/6,P2717Ht,760497
5,2019/4,E2016Hb,747522
4,2019/8,E2016Hb,778623
5,2019/4,E2016Hb,749397
4,2019/2,E2016Hb,734919
5,2019/2,E2216Hf,735791
4,2019/9,E2216Hf,792744
3,2019/8,E2216Hf,781910
4,2019/1,E2216Hf,726026
4,2019/2,E2216Hf,736697
4,2019/4,E2216Hf,751894
2,2019/5,E2216Hf,757978
2,2019/4,E2216Hf,747700
4,2019/5,E2216Hf,756935
2,2019/6,E2216Hf,762683
5,2019/4,E2216Hf,751326
5,2019/5,E2216Hf,752491
3,2019/8,E2216Hf,780699
3,2019/8,E2216Hf,783507
2,2019/7,SE2417HGc,773971
6,2019/3,E2216Hf,738432
3,2019/9,E2216Hf,790076
4,2019/3,E2216Hf,737132
2,2019/7,SE2417HGc,776711
1,2019/8,SE2417HGc,776711
4,2019/6,E2016Hb,766658
4,2019/3,E2016Hb,736877
3,2019/4,E2016Hb,745115
3,2019/1,E2016Hb,725995
4,2019/3,E2016Hb,738102
1,2019/8,P2419HCb,779549
1,2019/8,SE2417HGc,779583
2,2019/6,E2216Hf,760287
5,2019/6,E2216Hf,763583
2,2019/8,U2414Hb,784650
1,2019/7,SE2417HGc,679494
1,2019/8,SE2417HGc,703541
3,2019/1,P2717Ht,729094
4,2019/2,UP3218Kt,734276
3,2019/3,E2316Hf,736935
2,2019/3,SE2417HGc,736969
2,2019/3,SE2417HGc,742334
2,2019/3,SE2417HGc,742347
1,2019/9,SE2417HGc,745091
1,2019/4,SE2417HGc,745091
5,2019/4,P2717Ht,745206
2,2019/4,SE2417HGc,747380
4,2019/4,E2016Hb,750055
5,2019/6,E2016Hb,761317
3,2019/3,E2016Hb,736956
5,2019/7,E2016Hb,774024
4,2019/8,E2016Hb,781969
3,2019/6,E2016Hb,765050
5,2019/6,E2016Hb,767741
2,2019/9,SE2417HGc,750005
1,2019/4,SE2417HGc,750005
2,2019/5,UP2516Dt,754149
3,2019/5,SE2417HGc,754166
5,2019/3,P2017Hc,736929
4,2019/3,P2419Hb,736954
2,2019/3,U2518Dt,736972
2,2019/3,U2518Dt,736979
2,2019/3,SE2216Hf,740030
2,2019/3,U2518Dt,740073
3,2019/3,U2518Dt,742320
4,2019/3,E2016HVf,740424
1,2019/4,E2016HVf,736878
2,2019/4,P2419Hb,747425
2,2019/4,U2412Mc,749947
3,2019/4,E2418HNb,749990
6,2019/4,U2518Dt,750015
3,2019/4,U2518Dt,750076
2,2019/4,SE2216Hf,752212
5,2019/5,U2518Dt,754095
5,2019/5,SE2416Hc,754109
2,2019/5,U2518Dt,756585
1,2019/5,P2419Hb,756610
4,2019/5,E2418HNb,758964
6,2019/6,P2317Ht,761708
2,2019/6,U2518Dt,761715
1,2019/7,U2518Dt,767749
2,2019/6,U2518Dt,767749
3,2019/7,SE2717Hc,767799
2,2019/6,SE2717Hc,767799
1,2019/7,SE2216Hf,770407
2,2019/7,U2518Dt,773161
2,2019/1,AW2518HFb,726346
3,2019/1,AW2518HFb,728385
3,2019/7,AW2518HFb,775577
4,2019/7,U2518Dt,773229
4,2019/7,P2419Hb,775769
2,2019/7,U2518Dt,775812
3,2019/8,UP3216Qt,778577
5,2019/8,U2518Dt,781099
2,2019/8,P2419Hb,781103
4,2019/8,U2518Dt,781142
5,2019/8,U2518Dt,781185
5,2019/8,U2518Dt,783618
3,2019/8,P2419Hb,783707
1,2019/5,SE2218HV,752258
2,2019/5,S2419HMt,756589
2,2019/5,SE2218HV,756623
2,2019/5,SE2218HV,758912
5,2019/5,SP2318Hb,758963
3,2019/5,SE2218HV,758993
1,2019/6,SE2218HV,767719
2,2019/7,SE2218HV,767719
2,2019/9,S2716DGb,767736
1,2019/6,S2716DGb,767736
2,2019/7,SE2218HV,770327
3,2019/7,SE2218HV,773152
3,2019/7,SE2218HV,773233
2,2019/8,SE2218HV,778666
6,2019/8,SP2318Hb,783610
1,2019/6,S2716DGb,688601
3,2019/5,AW2518Hb,688652
2,2019/6,AW2518Hb,691392
2,2019/6,AW2518Hb,766433
2,2019/7,AW2518Hb,701285
2,2019/5,AW2518Hb,756586
5,2019/1,SE2218HV,730232
2,2019/2,SE2218HV,735031
1,2019/4,S2719DCt,735044
2,2019/2,SE2218HV,735095
4,2019/7,E2216Hf,770014
3,2019/1,E2216Hf,726093
4,2019/6,E2216Hf,766111
4,2019/9,E2216Hf,789932
4,2019/4,SP2318Hb,746659
1,2019/4,SE2218HV,746693
2,2019/4,SE2218HV,746710
2,2019/4,SE2218HV,749569
4,2019/4,SE2218HV,749586
4,2019/4,S2716DGb,749671
4,2019/4,SE2218HV,749701
3,2019/5,SE2218HV,753930
5,2019/5,SE2218HV,753947
3,2019/5,SE2218HV,753964
3,2019/5,SE2218HV,756172
2,2019/5,SE2218HV,756202
2,2019/5,SE2218HV,756253
3,2019/5,SE2218HV,756355
2,2019/5,SE2218HV,759278
5,2019/6,SP2318Hb,764945
2,2019/7,SE2218HV,768051
3,2019/7,SE2218HV,770676
5,2019/7,SP2318Hb,772884
2,2019/8,SE2218HV,781274
4,2019/8,S2419HMt,781355
2,2019/5,U2419HSt,754169
2,2019/5,S2719DGFc,756618
2,2019/5,U2419HSt,756675
2,2019/5,U2419HSt,756677
3,2019/6,U2417Ht,761655
2,2019/7,U2417Ht,761757
3,2019/6,U2417Ht,761757
4,2019/6,U2417Ht,761798
1,2019/6,U2718Qb,764806
1,2019/7,U2718Qb,764806
2,2019/6,U2718Qb,767716
1,2019/7,U2718Qb,767716
2,2019/6,U2417Ht,767771
3,2019/7,U2417Ht,767771
3,2019/6,U2718Qb,767773
3,2019/6,U2417Ht,767814
3,2019/7,U2417Ht,767814
2,2019/7,U2419HSt,770279
3,2019/7,U2419HSt,770288
4,2019/7,U2417Ht,770315
2,2019/7,U2419HSt,770322
2,2019/7,U2417Ht,770381
3,2019/7,U2718Qb,770445
4,2019/7,U2414Hb,775761
6,2019/7,U2417Ht,775795
4,2019/7,U2718Qb,775802
5,2019/8,U2718Qb,778503
3,2019/8,E2216HVf,778512
7,2019/8,U2417Ht,778546
4,2019/8,U2417Ht,778569
5,2019/8,U2417Ht,778603
5,2019/8,U2718Qb,781118
2,2019/2,U2417Ht,648242
2,2019/1,U2417Ht,650748
2,2019/8,U2417Ht,662261
2,2019/1,U2417Ht,676905
2,2019/6,U2414Hb,713401
4,2019/4,E2016HVf,745093
3,2019/6,E2016HVf,753497
5,2019/1,E2016HVf,726146
4,2019/1,U2417Ht,726322
2,2019/1,P2217Hb,726373
2,2019/1,U2417Ht,726488
4,2019/3,E2016HVf,740243
3,2019/5,E2016HVf,743963
4,2019/8,U2518Dt,783768
3,2019/9,SE2216Hf,674650
4,2019/1,SE2416HMc,724740
2,2019/1,UP3017t,727612
2,2019/1,U2518Dt,729934
2,2019/1,SE2717Hc,729952
1,2019/2,P2419Hb,732678
1,2019/1,P2419Hb,732678
1,2019/2,P2419Hb,732692
1,2019/1,P2419Hb,732692
1,2019/2,U2518Dt,732767
1,2019/1,U2518Dt,732767
4,2019/3,P2418HTt,740923
3,2019/4,SE2717Hc,748672
3,2019/4,SE2416Hc,748786
2,2019/5,U2518Dt,753173
4,2019/5,E2418HNb,753216
3,2019/5,P2419Hb,755538
2,2019/5,SE2416Hc,755563
3,2019/5,U2518Dt,755581
4,2019/6,SE2416Hc,760418
3,2019/6,SE2416Hc,763376
2,2019/6,U2518Dt,766302
2,2019/6,U2518Dt,766327
4,2019/7,U2518Dt,768842
2,2019/7,P2419Hb,771343
3,2019/7,P2419Hb,773922
1,2019/7,U2518Dt,776623
2,2019/8,U2518Dt,776623
2,2019/1,AW2518HFb,726350
2,2019/1,AW2518HFb,726644
2,2019/8,E2418HNb,779513
4,2019/8,P2418HTt,781853
3,2019/8,U2518Dt,781985
3,2019/8,SE2416HMc,784525
1,2019/9,SE2216Hf,684891
2,2019/5,SE2416Hc,723582
3,2019/1,U2518Dt,726356
2,2019/1,U2518Dt,726424
2,2019/1,U2518Dt,726505
2,2019/2,U2518Dt,734376
3,2019/3,P2419Hb,736984
2,2019/3,SE2216Hf,739992
4,2019/3,U2518Dt,742349
2,2019/4,SE2216Hf,747344
3,2019/4,SE2216Hf,747361
3,2019/4,P2419Hb,750122
2,2019/4,SE2717Hc,752224
3,2019/5,SE2717Hc,752224
2,2019/8,SE2218HV,783780
2,2019/9,SE2218HV,786703
2,2019/9,SE2218HV,786754
2,2019/9,SE2218HV,786839
2,2019/1,SE2218HV,727356
2,2019/1,SE2218HV,727441
3,2019/1,SE2218HV,730015
2,2019/2,S2716DGb,663932
2,2019/8,E1914Hc,708388
2,2019/1,SE2218HV,724785
3,2019/1,SE2218HV,727642
2,2019/1,SE2218HV,729799
2,2019/1,SE2218HV,729814
2,2019/1,SP2318Hb,729850
3,2019/2,U2412Mc,732588
1,2019/1,U2412Mc,732588
1,2019/2,SE2218HV,732758
1,2019/1,SE2218HV,732758
9,2019/3,SE2218HV,737987
5,2019/3,SE2218HV,743903
3,2019/4,SE2218HV,746426
3,2019/4,SE2218HV,746428
2,2019/4,SE2218HV,751072
3,2019/4,SE2218HV,751106
1,2019/4,SE2218HV,751108
3,2019/5,SE2218HV,753129
3,2019/5,SE2218HV,753144
2,2019/5,SE2218HV,753163
4,2019/5,SE2218HV,755501
4,2019/5,SE2218HV,755601
3,2019/5,SE2218HV,757624
2,2019/5,SE2218HV,757809
2,2019/6,SE2218HV,760466
3,2019/5,AW2518Hb,686079
2,2019/7,SE2218HV,768856
4,2019/7,SE2218HV,773885
3,2019/8,SE2218HV,779535
4,2019/8,SE2218HV,784515
2,2019/2,AW2518Hb,734960
2,2019/1,SE2218HV,726355
3,2019/1,SE2218HV,729114
2,2019/1,SE2218HV,729180
2,2019/1,SP2318Hb,729229
2,2019/2,SE2218HV,734409
1,2019/2,SE2218HV,736802
3,2019/5,U2518Dt,754032
3,2019/5,P2418HTt,754147
4,2019/5,SE2416Hc,754164
3,2019/5,U2518Dt,758976
5,2019/5,P2419Hb,759010
6,2019/5,U2518Dt,759061
2,2019/6,U2412Mc,761652
2,2019/6,SE2216Hf,761669
3,2019/6,U2518Dt,761686
5,2019/6,SE2416Hc,761720
2,2019/6,U2518Dt,764745
2,2019/6,U2518Dt,764779
4,2019/6,SE2416HMc,764860
1,2019/6,P2419Hb,767753
1,2019/7,P2419Hb,767753
1,2019/7,P2418HTt,767770
2,2019/6,P2418HTt,767770
2,2019/7,P2419Hb,767834
1,2019/6,P2419Hb,767834
3,2019/7,U2518Dt,770259
1,2019/1,AW2518HFb,726756
4,2019/7,P2419Hb,773199
3,2019/7,P2419Hb,775807
4,2019/8,P2419Hb,778547
4,2019/8,P2419Hb,778615
4,2019/8,U2518Dt,781104
2,2019/1,U2518Dt,727126
2,2019/1,SE2416Hc,730215
2,2019/1,SE2216Hf,730300
2,2019/2,U2518Dt,732891
1,2019/1,U2518Dt,732891
2,2019/2,SE2216Hf,735112
2,2019/3,U2518Dt,737737
4,2019/4,P2419Hb,749684
2,2019/5,P2418HTt,752160
1,2019/4,P2418HTt,752160
2,2019/5,SE2416HMc,756338
2,2019/5,U2518Dt,759295
2,2019/5,U2518Dt,759346
6,2019/6,U2518Dt,762337
5,2019/6,U2518Dt,765009
5,2019/7,UP3216Qt,772931
4,2019/1,U2417Ht,729228
2,2019/1,U2718Qb,731819
1,2019/2,U2417Ht,731836
2,2019/1,U2417Ht,731836
3,2019/1,U2417Ht,731870
3,2019/1,U2417Ht,731921
2,2019/2,P2217Hb,734261
2,2019/2,S2719DGFc,734312
2,2019/2,U2718Qb,734325
1,2019/2,U2417Ht,736818
1,2019/3,U2417Ht,736818
1,2019/2,U2417Ht,736835
1,2019/3,U2417Ht,736835
2,2019/3,U2417Ht,736852
5,2019/3,U2417Ht,736916
3,2019/3,E2216HVf,739941
1,2019/4,U2419HSt,740009
1,2019/3,U2419HSt,740009
2,2019/3,U2417Ht,740043
2,2019/3,U2417Ht,742481
2,2019/3,U2417Ht,742498
3,2019/4,U2718Qb,745072
3,2019/4,U2417Ht,745140
4,2019/4,U2417Ht,745157
3,2019/4,S2719DGFc,747331
2,2019/4,U2718Qb,747378
2,2019/4,U2417Ht,749935
3,2019/4,U2419HSt,750020
3,2019/4,U2417Ht,750105
1,2019/4,E2216HVf,752211
1,2019/5,E2216HVf,752211
1,2019/7,U2718Qb,752228
2,2019/4,U2718Qb,752228
1,2019/5,U2417Ht,752309
1,2019/4,U2417Ht,752309
4,2019/5,E2216HVf,754015
1,2019/5,U2417Ht,754049
2,2019/7,U2417Ht,754049
3,2019/5,U2417Ht,754083
2,2019/5,U2417Ht,756555
3,2019/5,U2419HSt,756572
2,2019/5,U2417Ht,756640
2,2019/5,U2718Qb,756653
3,2019/5,U2419HSt,759027
4,2019/5,U2417Ht,759044
3,2019/7,U2417Ht,761635
2,2019/6,U2417Ht,761635
2,2019/6,U2417Ht,761703
5,2019/6,U2417Ht,761818
4,2019/6,U2417Ht,761835
2,2019/6,U2417Ht,764694
2,2019/6,U2419HSt,764711
2,2019/6,U2419HSt,764762
1,2019/3,SE2218HV,736802
1,2019/2,SE2218HV,736817
1,2019/3,SE2218HV,736817
4,2019/3,SE2218HV,736902
3,2019/3,SE2218HV,739910
2,2019/3,S2419HMt,740010
2,2019/3,SE2218HV,740059
2,2019/3,SE2218HV,742367
2,2019/3,SE2218HV,742382
2,2019/3,SE2218HV,742384
3,2019/4,SE2218HV,745090
4,2019/4,SE2218HV,750072
4,2019/4,SE2218HV,750121
3,2019/5,SE2218HV,753980
1,2019/4,AW2518Hb,723553
3,2019/7,AW2518Hb,775804
2,2019/5,SE2218HV,756622
2,2019/5,SE2218HV,756637
2,2019/5,SE2218HV,756671
5,2019/4,E2216Hf,748077
5,2019/7,E2216Hf,770948
3,2019/7,E2216Hf,773813
4,2019/5,SE2218HV,758909
5,2019/5,SE2218HV,758945
5,2019/5,SP2318Hb,758979
2,2019/5,SE2218HV,758994
5,2019/6,U2412Mc,761651
4,2019/6,SP2318Hb,761668
3,2019/7,SE2218HV,770377
3,2019/7,SE2218HV,773283
4,2019/8,SE2218HV,778616
3,2019/8,SE2218HV,778665
2,2019/8,AW2518Hb,719314
6,2019/1,SE2218HV,728863
2,2019/1,SP2318Hb,728944
3,2019/1,S2419HMt,732173
2,2019/1,SE2218HV,732337
2,2019/5,AW2518Hb,757620
2,2019/1,AW2518Hb,729895
5,2019/3,SP2318Hb,740812
4,2019/3,SE2218HV,740846
2,2019/3,SE2218HV,743684
2,2019/4,SE2218HV,745875
3,2019/9,SE2717Hc,775539
1,2019/8,SE2717Hc,775539
3,2019/7,SE2216Hf,775556
6,2019/8,U2518Dt,778313
1,2019/1,AW2518HFb,726730
2,2019/9,SE2216Hf,690290
1,2019/7,P2416Db,697893
2,2019/1,U2412Mc,727390
2,2019/1,U2518Dt,727458
2,2019/1,U2518Dt,727492
4,2019/2,SE2416HMc,733023
3,2019/2,P2419Hb,735248
2,2019/3,E2418HNb,737520
4,2019/3,SE2416Hc,740362
4,2019/3,U2518Dt,743387
3,2019/3,U2518Dt,743451
5,2019/4,SE2416HMc,746191
5,2019/4,U2518Dt,749484
3,2019/4,U2518Dt,749501
4,2019/5,SE2416Hc,753330
3,2019/5,P2419Hb,755836
2,2019/5,U2518Dt,758393
3,2019/5,SE2216Hf,758410
3,2019/7,UP3216Qt,676928
2,2019/1,SE2717Hc,726513
2,2019/1,U2518Dt,726514
4,2019/1,U2518Dt,729136
4,2019/1,SE2717Hc,731830
3,2019/2,U2518Dt,734351
5,2019/3,U2518Dt,736924
4,2019/4,U2518Dt,747455
4,2019/4,P2419Hb,747506
4,2019/4,U2518Dt,747520
5,2019/4,P2419Hb,749977
2,2019/4,SE2216Hf,750127
3,2019/5,SE2216Hf,756629
4,2019/5,U2518Dt,758951
3,2019/5,SE2416HMc,758952
4,2019/1,E2016HVf,726147
3,2019/6,E2016HVf,755606
2,2019/1,E2016HVf,730200
1,2019/7,U2718Qb,767800
1,2019/6,U2718Qb,767800
3,2019/6,U2417Ht,767868
3,2019/7,U2417Ht,767868
1,2019/6,U2718Qb,767885
1,2019/7,U2718Qb,767885
2,2019/7,U2417Ht,767902
2,2019/6,U2417Ht,767902
3,2019/7,U2419HSt,770310
4,2019/7,E2216HVf,770344
4,2019/7,U2414Hb,770374
3,2019/7,U2718Qb,770408
4,2019/7,U2417Ht,770425
2,2019/7,U2718Qb,770459
4,2019/7,U2417Ht,773250
3,2019/7,U2718Qb,773267
2,2019/7,U2417Ht,773284
3,2019/7,E2216HVf,775756
2,2019/8,E2216HVf,778496
3,2019/8,U2417Ht,778530
3,2019/8,U2718Qb,778581
3,2019/8,U2414Hb,778598
4,2019/8,U2417Ht,781121
3,2019/8,U2718Qb,781155
1,2019/4,U2417Ht,659565
2,2019/8,U2417Ht,659665
1,2019/6,U2718Qb,723506
1,2019/1,E2216HVf,723641
2,2019/1,U2718Qb,726328
4,2019/1,U2417Ht,729036
1,2019/1,U2414Hb,729071
2,2019/6,U2414Hb,729071
3,2019/1,P2217Hb,729086
1,2019/1,U2718Qb,731829
2,2019/4,U2718Qb,731829
1,2019/2,U4919DWb,731879
1,2019/1,U4919DWb,731879
2,2019/1,U2417Ht,731929
2,2019/2,U2417Ht,734401
1,2019/2,U2417Ht,736809
1,2019/3,U2417Ht,736809
1,2019/2,U2419HSt,736810
2,2019/4,U2419HSt,736810
1,2019/2,U2417Ht,736824
2,2019/3,U2417Ht,736824
3,2019/3,U2417Ht,736860
3,2019/3,S2719DGFc,736974
2,2019/3,U2718Qb,740017
4,2019/3,U2417Ht,740053
2,2019/3,U2417Ht,740067
2,2019/3,U2417Ht,740068
2,2019/3,U2417Ht,742375
3,2019/4,U2718Qb,745047
2,2019/4,SE2218HV,745877
2,2019/1,SE2218HV,726459
3,2019/1,SE2218HV,726461
2,2019/1,SE2218HV,726466
2,2019/1,SE2218HV,729210
1,2019/1,SP2318Hb,731982
2,2019/2,SE2218HV,734413
2,2019/8,E2216Hf,776571
3,2019/8,E2216Hf,783884
3,2019/9,E2216Hf,786899
4,2019/7,E2216Hf,768054
3,2019/7,E2216Hf,770577
5,2019/3,SE2218HV,736962
2,2019/3,SE2218HV,739963
2,2019/3,SE2218HV,739965
2,2019/3,SE2218HV,740029
2,2019/3,SE2218HV,742371
2,2019/3,SE2218HV,742380
2,2019/4,SE2218HV,745086
3,2019/4,S2419HMt,745188
2,2019/4,SE2218HV,747358
2,2019/4,SE2218HV,747417
5,2019/4,SE2218HV,747494
2,2019/1,E2216Hf,725319
6,2019/2,E2216Hf,733909
2,2019/8,E2216Hf,783343
4,2019/6,SE2218HV,761664
2,2019/6,SE2218HV,764706
2,2019/6,SE2218HV,764708
2,2019/7,SE2218HV,770281
2,2019/7,SE2218HV,773153
4,2019/7,SP2318Hb,773253
4,2019/3,E1916Hf,727613
2,2019/9,E1916Hf,778109
2,2019/2,AW2518Hb,735500
1,2019/5,AW2518Hb,753223
3,2019/8,SP2318Hb,781241
1,2019/4,S2716DGb,687862
2,2019/7,AW2518Hb,773872
2,2019/1,SP2318Hb,727504
2,2019/1,S2419HMt,729969
2,2019/2,SP2318Hb,735349
2,2019/2,S2716DGb,735383
2,2019/3,SE2218HV,738034
4,2019/3,SP2318Hb,738093
4,2019/3,SE2218HV,740865
3,2019/3,SE2218HV,740942
2,2019/3,SE2218HV,741042
2,2019/3,SE2218HV,743750
2,2019/3,SE2218HV,743807
2,2019/3,SE2218HV,743809
2,2019/3,SE2218HV,743816
4,2019/3,SP2318Hb,743914
3,2019/4,SP2318Hb,743914
4,2019/4,SE2218HV,748630
3,2019/3,SE2416Hc,679320
3,2019/1,U2415b,700712
2,2019/1,SE2416Hc,727345
1,2019/5,SE2416Hc,727345
2,2019/1,SE2018HV,727422
2,2019/1,SE2416Hc,727486
2,2019/1,SE2018HV,730085
2,2019/1,SE2416Hc,732970
2,2019/5,SE2416Hc,732970
2,2019/2,SE2416Hc,733068
1,2019/2,SE2416Hc,735242
3,2019/5,SE2416Hc,735242
3,2019/3,SE2719Hf,737382
2,2019/3,SE2719Hf,737416
2,2019/3,SE2416Hc,740356
2,2019/6,SE2416Hc,740356
2,2019/4,SE2416Hc,746040
2,2019/4,SE2719Hf,749482
2,2019/4,E2016HL,751486
2,2019/1,AW2518HFb,727521
3,2019/5,SP2418Hb,755855
1,2019/7,SE2416Hc,755864
1,2019/5,SE2416Hc,755864
2,2019/5,SE2416Hc,755966
2,2019/5,SE2416Hc,758404
1,2019/8,AW2518HFb,745920
2,2019/1,AW2518HFb,727912
2,2019/5,SE2416Hc,758531
3,2019/6,SE2416Hc,761114
3,2019/6,U2415b,763611
7,2019/6,SP2418Hb,766117
5,2019/7,S2418HNt,768325
1,2019/7,E2318HNf,770495
1,2019/8,U2415b,775175
2,2019/7,U2415b,775175
2,2019/7,SE1918HVf,775277
3,2019/8,U2415b,778051
3,2019/8,U2719Dt,781000
3,2019/4,SE2416Hc,683332
1,2019/4,SE2416Hc,693955
3,2019/4,SE2416Hc,699069
1,2019/1,SE2416Hc,726286
2,2019/5,SE2416Hc,726286
2,2019/3,E1715Sc,743390
2,2019/1,SE2416Hc,732234
4,2019/5,SE2416Hc,732234
1,2019/1,U2719Dt,732327
2,2019/2,U2719Dt,732327
3,2019/2,SE2719Hf,734799
1,2019/2,E2318HNf,734867
1,2019/7,E2318HNf,734867
4,2019/3,SE1918HVf,740824
1,2019/1,E2016HVf,718639
3,2019/6,E2016HVf,756316
3,2019/5,E2016HVf,751189
2,2019/4,E2216HVf,745098
4,2019/4,U2417Ht,745147
3,2019/4,U2417Ht,745198
2,2019/4,U2417Ht,747356
2,2019/4,U2718Qb,747370
4,2019/4,SE2416HMc,747405
3,2019/4,U2417Ht,747406
3,2019/4,U2417Ht,747420
3,2019/4,U2718Qb,747470
4,2019/4,U2417Ht,750013
4,2019/4,U2718Qb,750027
2,2019/4,AW3418HWb,750028
4,2019/4,U2417Ht,750078
2,2019/4,U2417Ht,752250
2,2019/5,U2417Ht,752250
2,2019/4,U2718Qb,752300
2,2019/7,U2718Qb,752300
2,2019/4,U2718Qb,752350
4,2019/5,U2718Qb,752350
5,2019/5,U2417Ht,754008
4,2019/7,U2718Qb,754021
2,2019/5,U2718Qb,754021
5,2019/5,U2414Hb,754072
2,2019/5,U2417Ht,754108
2,2019/6,U2417Ht,754108
3,2019/5,U2718Qb,756630
2,2019/5,U2417Ht,756665
4,2019/5,U2417Ht,758901
2,2019/5,U2414Hb,758938
4,2019/5,U2417Ht,758987
4,2019/5,U2417Ht,758988
4,2019/5,U2417Ht,759001
3,2019/5,U2417Ht,759002
4,2019/3,E2016HVf,733697
2,2019/1,E2016HVf,726149
3,2019/7,U2417Ht,761710
3,2019/6,U2417Ht,761710
2,2019/7,U2718Qb,761745
2,2019/6,U2718Qb,761745
6,2019/6,U2417Ht,761760
6,2019/6,U2518Dt,761659
1,2019/6,SE2216Hf,767811
1,2019/7,SE2216Hf,767811
1,2019/7,SE2216Hf,767812
1,2019/6,SE2216Hf,767812
2,2019/7,U2412Mc,767826
1,2019/6,U2412Mc,767826
2,2019/7,SE2216Hf,770319
5,2019/7,U2518Dt,773191
5,2019/7,E2418HNb,775714
2,2019/4,E1916HVf,748806
5,2019/7,E1916HVf,768068
3,2019/4,E1916HVf,743282
5,2019/5,E1916HVf,756560
5,2019/3,E1916HVf,731965
3,2019/8,U2518Dt,781165
1,2019/8,P2418HTt,781179
4,2019/8,P2419Hb,781215
4,2019/8,U2412Mc,783638
2,2019/9,SE2216Hf,666282
3,2019/8,SE2216Hf,666381
2,2019/2,P2418HTt,724641
1,2019/1,U2518Dt,724691
2,2019/1,P2419Hb,727550
3,2019/1,P2715Qt,727599
2,2019/1,SE2216Hf,729772
2,2019/1,U2518Dt,729858
1,2019/2,U2518Dt,732666
1,2019/1,U2518Dt,732666
1,2019/2,P2419Hb,732679
1,2019/1,P2419Hb,732679
1,2019/2,P2419Hb,732680
1,2019/1,P2419Hb,732680
1,2019/2,U2518Dt,732716
1,2019/1,U2518Dt,732716
1,2019/2,U2518Dt,732730
1,2019/1,U2518Dt,732730
1,2019/2,U2518Dt,732766
1,2019/1,U2518Dt,732766
2,2019/2,U2518Dt,735387
4,2019/2,U2518Dt,735473
2,2019/3,SE2717Hc,737995
2,2019/3,P2418HTt,738095
3,2019/3,SE2416HMc,740954
