frequency,fdate,Model,WXID
3,2018/1,U2417Ht,644221
1,2018/5,SE2018HV,668990
1,2018/6,SE2018HV,668990
5,2018/6,E1715Sc,671898
4,2018/6,P2314Ht,675255
2,2018/7,SP2418Hb,678649
2,2018/8,SE2018HV,687073
2,2018/9,SE2018HV,687073
2,2018/8,SE2416Hc,687124
2,2018/8,SE2018HV,687173
1,2018/1,SE2018HV,642996
4,2018/1,SE1918HVf,645947
2,2018/3,SP2418Hb,654528
1,2018/3,AW2518HFb,654614
1,2018/8,AW2518HFb,654614
6,2018/4,U2413f,657586
5,2018/6,S2316Mc,671798
2,2018/6,U3415Wb,671947
5,2018/6,U3415Wb,671948
6,2018/6,SE2416HMc,675291
3,2018/6,S2316Mc,675342
3,2018/6,P2417Hb,675406
4,2018/6,SE2416HMc,675442
4,2018/7,SE2416HMc,684116
4,2018/8,S2316Mc,687074
3,2018/8,P2417Hb,689931
3,2018/8,P2417Hb,689932
5,2018/8,P2417Hb,692804
4,2018/9,SE2416HMc,695511
4,2018/9,P2417Hb,695561
2,2018/9,S2316Mc,695611
5,2018/9,S2316Mc,695612
4,2018/9,P2417Hb,698220
5,2018/10,P2417Hb,706793
2,2018/11,P2417Hb,710101
2,2018/10,P2417Hb,710101
6,2018/1,SE2416HMc,649334
1,2018/2,P2217c,652177
2,2018/3,P2217c,652177
3,2018/4,E1913c,655135
2,2018/3,E1913c,655135
5,2018/3,P2217c,655136
5,2018/4,P2417Hb,658294
4,2018/4,S2316Mc,661101
5,2018/5,E2214Hb,667318
2,2018/6,SE2416HMc,669961
5,2018/7,P2417Hb,681372
4,2018/10,E2316Hf,703584
6,2018/10,U2414Hb,706578
3,2018/11,E2216Hf,711825
3,2018/6,SE2417HGc,639994
2,2018/1,SE2417HGc,646010
2,2018/2,P2717Ht,651644
3,2018/3,E2316Hf,654583
5,2018/4,E2016Hb,657659
2,2018/4,P1917Sc,660532
2,2018/4,E2216Hf,660535
1,2018/4,SE2417HGc,660650
2,2018/5,E2016Hb,663258
1,2018/5,SE2417HGc,663322
1,2018/5,SE2417HGc,663339
1,2018/5,SE2417HGc,668891
1,2018/6,SE2417HGc,668891
5,2018/5,SE2417HGc,668938
4,2018/6,E2316Hf,671814
4,2018/6,E2316Hf,671882
4,2018/6,E2316Hf,671896
1,2018/6,SE2417HGc,671946
5,2018/6,E2216Hf,675325
6,2018/6,E2016Hb,675372
3,2018/6,P1917Sc,675440
4,2018/7,E2316Hf,678651
1,2018/7,SE2417HGc,678715
2,2018/7,UP2516Dt,681506
3,2018/7,SE2417HGc,681591
5,2018/7,E2216Hf,683996
4,2018/7,U2414Hb,683999
4,2018/7,E2316Hf,684046
3,2018/7,E2016Hb,684063
3,2018/7,U2414Hb,684131
6,2018/7,E2016Hb,684196
2,2018/8,SE2417HGc,690012
5,2018/9,U2414Hb,695546
2,2018/9,SE2417HGc,695678
5,2018/9,P2317HWHb,698235
4,2018/3,P2317Hb,654516
3,2018/4,P2414Hb,657541
4,2018/4,P2414Hb,657592
5,2018/4,P2317Hb,660599
4,2018/6,U2414Hb,675422
2,2018/7,S2718Dt,681609
3,2018/7,U2414Hb,684013
4,2018/7,U2414Hb,684081
4,2018/8,U2414Hb,687072
4,2018/8,U2414Hb,692773
4,2018/8,P2317Hb,692820
2,2018/9,S2718Dt,695614
5,2018/10,E2417Hb,704001
2,2018/10,U2717Dt,710000
1,2018/11,U2717Dt,710000
2,2018/1,P2317Hb,649235
1,2018/2,P2317Hb,649235
2,2018/4,U2717Dt,658145
2,2018/4,U2717Dt,658178
4,2018/4,P2414Hb,658277
2,2018/6,U2717Dt,669909
3,2018/6,U2717Dt,669977
1,2018/6,U2717Dt,675525
1,2018/7,U2717Dt,675525
4,2018/7,P2414Hb,681459
6,2018/7,E2417Hb,684714
3,2018/7,P2217Hb,684732
4,2018/8,P2414Hb,690616
3,2018/8,U2717Dt,690633
5,2018/8,P2417Hb,693288
5,2018/9,E2417Hb,696099
4,2018/9,P2414Hb,698907
5,2018/9,P2317Hb,701580
3,2018/10,U2717Dt,704720
3,2018/10,P2414Hb,707931
2,2018/10,U2717Dt,707995
2,2018/10,U2717Dt,707996
3,2018/8,U2417Ht,687923
4,2018/8,U2718Qb,687959
2,2018/8,U2417Ht,688024
3,2018/8,U2417Ht,690831
2,2018/8,U2718Qb,690882
2,2018/8,U2417Ht,693789
2,2018/8,U2417Ht,693790
4,2018/8,U2417Ht,693840
5,2018/8,U2417Ht,693875
3,2018/8,U2417Ht,693876
3,2018/9,U2417Ht,696984
4,2018/9,U2417Ht,699505
1,2018/9,S2817Qt,699541
3,2018/9,U2414Hb,699655
6,2018/9,U2414Hb,699656
1,2018/9,U2417Ht,702513
1,2018/10,U2417Ht,702513
2,2018/9,E2216HVf,702549
2,2018/10,E2216HVf,702549
2,2018/9,U2417Ht,702564
2,2018/10,U2417Ht,702564
3,2018/10,U2417Ht,702650
3,2018/10,U2417Ht,702664
5,2018/10,U2417Ht,705307
2,2018/10,U2417Ht,705357
3,2018/10,U2414Hb,705358
5,2018/10,U2417Ht,705372
6,2018/10,SE2416HMc,705408
3,2018/10,U2718Qb,705422
2,2018/10,U2417Ht,708230
2,2018/10,U2417Ht,708265
5,2018/11,U2417Ht,711388
1,2018/1,E2216HVf,644740
4,2018/1,U2417Ht,648633
4,2018/1,U2417Ht,648683
4,2018/1,U2417Ht,648784
2,2018/2,U2417Ht,651791
1,2018/2,U2417Ht,651841
2,2018/1,U2417Ht,644846
2,2018/1,U2417Ht,644876
6,2018/2,U2417Ht,650483
2,2018/3,U2718Qb,653729
5,2018/8,U2518Dt,687624
2,2018/8,SE2717Hc,693489
2,2018/9,SE2717Hc,693489
2,2018/8,SE2717Hc,693590
2,2018/9,P2419Hb,699491
2,2018/11,P2419Hb,699491
2,2018/9,SE2216Hf,702500
2,2018/10,SE2717Hc,705471
2,2018/10,U2518Dt,705472
2,2018/10,P2419Hb,705557
1,2018/11,P2419Hb,705557
5,2018/11,U2518Dt,705558
5,2018/10,SE2416Hc,708280
5,2018/10,U2518Dt,708330
5,2018/10,SE2416Hc,708380
2,2018/11,SE2717Hc,711223
2,2018/11,U2518Dt,711224
5,2018/11,SE2717Hc,711287
1,2018/1,UP3216Qt,609258
2,2018/1,SE2416HMc,645925
2,2018/2,P2715Qt,651691
6,2018/4,SE2416HMc,657694
5,2018/4,SE2416HMc,660601
1,2018/4,U2518Dt,660652
1,2018/5,U2518Dt,663324
1,2018/5,U2518Dt,663359
1,2018/5,SE2216Hf,663374
1,2018/5,SE2216Hf,663409
1,2018/5,SE2216Hf,663423
1,2018/5,U2518Dt,663424
2,2018/5,SE2216Hf,665931
1,2018/5,SE2717Hc,668904
2,2018/6,SE2717Hc,668904
2,2018/1,SE2717Hc,645890
2,2018/1,P2416Db,648912
1,2018/8,P2416Db,648912
2,2018/1,SE2717Hc,648955
1,2018/5,SE2717Hc,648955
4,2018/1,SE2416HMc,648962
2,2018/3,P2416Db,654521
3,2018/8,P2416Db,654521
4,2018/4,U2412Mc,657686
2,2018/4,SE2216Hf,660630
1,2018/5,U2518Dt,663295
1,2018/5,U2518Dt,663302
1,2018/5,SE2216Hf,663388
5,2018/5,SE2416HMc,666003
1,2018/5,SE2717Hc,668918
1,2018/6,SE2717Hc,668918
4,2018/5,UP3216Qt,668925
4,2018/8,SE2218HV,688531
4,2018/8,SE2218HV,691253
2,2018/8,SE2218HV,691296
5,2018/8,SP2318Hb,694047
2,2018/8,SE2218HV,694197
3,2018/9,SE2218HV,699727
3,2018/10,SE2218HV,703964
3,2018/10,SE2218HV,706908
2,2018/10,SE2218HV,706915
2,2018/10,SE2218HV,706922
2,2018/10,SE2218HV,706929
3,2018/10,SE2218HV,709687
4,2018/10,SP2318Hb,709730
2,2018/11,S2419HMt,712974
3,2018/9,E2015HVf,637266
2,2018/2,S2716DGb,646090
1,2018/1,S2716DGb,646090
4,2018/1,E2216Hf,646233
2,2018/1,SE2218HV,649348
2,2018/2,SE2218HV,649348
1,2018/2,SE2218HV,652099
1,2018/3,SE2218HV,652099
2,2018/2,E2015HVf,652113
2,2018/9,E2015HVf,652113
4,2018/3,S2340Mc,655207
2,2018/4,SE2218HV,661273
2,2018/5,SE2218HV,661273
2,2018/5,SP2318Hb,664481
2,2018/6,SE2218HV,669911
2,2018/6,S2716DGb,672312
6,2018/6,U2412Mc,672419
2,2018/6,S2716DGb,672455
2,2018/6,S2716DGb,672462
1,2018/1,S2716DGb,646599
2,2018/2,S2716DGb,646599
1,2018/1,SE2218HV,649425
2,2018/2,SE2218HV,649425
4,2018/3,UP2715Kt,652497
4,2018/3,E1715Sc,655616
2,2018/4,SP2318Hb,661550
2,2018/5,SP2318Hb,661550
1,2018/4,SE2218HV,661564
1,2018/5,SE2218HV,661564
1,2018/4,SE2218HV,661575
1,2018/5,SE2218HV,661575
2,2018/6,SE2218HV,669213
3,2018/6,SE2218HV,669263
2,2018/6,SP2318Hb,672203
4,2018/6,SE2218HV,672246
5,2018/9,E2016Hb,698321
1,2018/1,P2717Ht,644839
4,2018/1,E2316Hf,647697
2,2018/1,SE2417HGc,647733
3,2018/6,SE2417HGc,647733
3,2018/1,E2316Hf,647747
2,2018/2,E2216Hf,650456
5,2018/2,E2316Hf,650541
3,2018/2,E2016Hb,650556
6,2018/3,E2016Hb,653799
2,2018/3,SE2417HGc,653813
4,2018/3,E2016Hb,653914
5,2018/4,E2316Hf,660265
3,2018/4,E2316Hf,660266
4,2018/5,E2016Hb,663123
2,2018/5,SE2417HGc,666331
2,2018/5,U2414Hb,666367
3,2018/6,SE2417HGc,669625
2,2018/6,SE2417HGc,672883
1,2018/6,SE2417HGc,676041
2,2018/6,SE2417HGc,676178
5,2018/7,E2216Hf,679335
4,2018/7,E2316Hf,681893
3,2018/7,E2316Hf,681907
5,2018/7,AW3418DWb,681908
2,2018/7,SE2417HGc,682008
2,2018/7,SE2417HGc,684765
2,2018/7,SE2417HGc,684766
5,2018/8,E2016Hb,687974
3,2018/8,SE2417HGc,688009
2,2018/8,SE2417HGc,688010
3,2018/8,E2316Hf,693925
4,2018/8,U2414Hb,693940
6,2018/9,E2016Hb,696834
2,2018/5,U2718Qb,653729
1,2018/3,U2718Qb,653793
2,2018/5,U2718Qb,653793
3,2018/4,U2417Ht,656778
2,2018/4,U2417Ht,656801
3,2018/4,U2417Ht,656837
4,2018/4,U2417Ht,656842
3,2018/4,U2417Ht,656844
2,2018/4,U2417Ht,656878
2,2018/4,U2417Ht,656935
2,2018/4,U2417Ht,656937
2,2018/4,U2417Ht,656944
2,2018/4,U2417Ht,656971
1,2018/4,E2016HVf,660286
1,2018/5,E2016HVf,660286
2,2018/5,U2417Ht,663017
2,2018/5,S2718HNc,663053
3,2018/8,S2718HNc,663053
3,2018/5,U2417Ht,663060
3,2018/5,E2216HVf,663160
1,2018/6,U2417Ht,666268
4,2018/5,U2417Ht,666268
3,2018/5,U2417Ht,666338
2,2018/6,U2417Ht,669446
2,2018/6,U2417Ht,669510
4,2018/6,U2417Ht,669603
2,2018/6,U2417Ht,669612
3,2018/6,U2417Ht,672747
2,2018/6,U2417Ht,672820
2,2018/6,U2417Ht,672913
5,2018/6,U2417Ht,676028
4,2018/6,U2417Ht,676098
2,2018/6,U2417Ht,676162
3,2018/6,U2417Ht,676164
2,2018/6,U2417Ht,676198
4,2018/7,E2216HVf,679272
3,2018/7,U2417Ht,679372
4,2018/7,U2417Ht,679406
3,2018/7,U2417Ht,681871
3,2018/7,U2417Ht,681878
5,2018/7,U2718Qb,681973
2,2018/7,U2417Ht,684752
4,2018/7,U2417Ht,684779
2,2018/8,E2216HVf,687830
8,2018/8,U2417Ht,687853
1,2018/5,SE2717Hc,668954
1,2018/6,SE2717Hc,668954
5,2018/6,SE2416HMc,671819
3,2018/6,SE2717Hc,671869
1,2018/6,U2518Dt,675427
1,2018/8,U2518Dt,675427
5,2018/7,SE2416HMc,678664
2,2018/7,SE2216Hf,681572
2,2018/7,U2518Dt,681586
2,2018/7,P2416Db,684094
2,2018/9,P2416Db,684094
2,2018/8,P2416Db,687109
2,2018/8,U2518Dt,690060
3,2018/8,U2518Dt,692732
2,2018/9,SE2416HMc,695583
2,2018/9,U2518Dt,698398
2,2018/9,U2518Dt,701206
3,2018/10,U2518Dt,706615
5,2018/10,SE2416HMc,706622
3,2018/11,U2518Dt,712695
1,2018/3,SE2416Hc,644325
2,2018/1,SE2416Hc,647369
1,2018/2,U2518Dt,650177
1,2018/4,U2518Dt,650177
5,2018/3,SE2416HMc,653035
2,2018/3,SE2717Hc,653092
1,2018/3,U2518Dt,653135
3,2018/6,U2518Dt,653135
1,2018/5,SE2717Hc,662216
1,2018/6,SE2717Hc,662216
5,2018/5,SE2416HMc,662409
2,2018/5,U2518Dt,665374
3,2018/6,U2412Mc,670876
6,2018/6,SE2416HMc,673705
1,2018/6,U2518Dt,676699
1,2018/7,U2518Dt,676699
1,2018/6,U2518Dt,676706
1,2018/7,U2518Dt,676706
1,2018/6,U2518Dt,676742
2,2018/7,U2518Dt,676742
2,2018/6,U2518Dt,676749
1,2018/6,U2518Dt,676756
1,2018/7,U2518Dt,676756
3,2018/7,U2518Dt,679900
3,2018/7,U2412Mc,679907
2,2018/7,U2518Dt,682665
2,2018/7,SE2216Hf,685387
1,2018/7,U2518Dt,685466
1,2018/8,U2518Dt,685466
1,2018/7,U2518Dt,685473
1,2018/8,U2518Dt,685473
3,2018/8,SE2216Hf,688431
2,2018/8,SE2717Hc,688538
2,2018/8,P2416Db,694011
2,2018/6,S2716DGb,672310
2,2018/7,SE2218HV,678012
2,2018/7,SE2218HV,678019
3,2018/7,E2216Hf,678101
4,2018/7,SE2218HV,680977
2,2018/7,SE2218HV,681002
2,2018/8,SE2218HV,687311
2,2018/8,SP2318Hb,687329
2,2018/8,SE2218HV,692902
2,2018/10,E1916Hf,699318
1,2018/9,E1916Hf,699318
3,2018/9,SE2218HV,701751
2,2018/9,SE2218HV,701858
2,2018/9,SE2218HV,701883
3,2018/9,SE2218HV,701901
2,2018/10,SP2318Hb,705152
2,2018/10,SE2218HV,705159
2,2018/10,SE2218HV,708696
2,2018/10,SE2218HV,708785
2,2018/10,SE2218HV,708810
3,2018/11,SE2218HV,711911
3,2018/11,SE2218HV,711997
3,2018/1,SE2218HV,645395
2,2018/2,E1914Hc,648289
3,2018/1,SP2318Hb,648378
1,2018/2,AW2518Hb,651204
1,2018/6,AW2518Hb,651204
2,2018/3,E2015HVf,654262
3,2018/9,E2015HVf,654262
3,2018/4,SE2218HV,660303
4,2018/5,S2340Mc,664558
2,2018/5,SE2218HV,667405
2,2018/6,SE2218HV,675654
2,2018/7,S2716DGb,678955
2,2018/7,SP2318Hb,682070
2,2018/7,SE2218HV,682113
2,2018/7,SP2318Hb,682163
3,2018/8,SE2218HV,688036
4,2018/8,SE2218HV,691005
1,2018/8,S2716DGb,691137
2,2018/8,SE2218HV,694263
2,2018/9,SE2218HV,699922
5,2018/9,SE2218HV,699986
3,2018/9,SE2218HV,700011
4,2018/9,SE2218HV,700029
2,2018/10,SE2218HV,702769
2,2018/10,SE2218HV,702862
3,2018/10,SE2218HV,707117
3,2018/10,SE2218HV,709832
5,2018/7,SE2416HMc,681408
4,2018/7,S2316Mc,684701
3,2018/8,SE2416HMc,690582
7,2018/8,SE2416HMc,693290
5,2018/9,SE2416HMc,698870
5,2018/9,P2417Hb,701563
3,2018/10,P2417Hb,704671
1,2018/10,S2417DGb,707929
4,2018/10,SE2416HMc,708030
3,2018/1,P2417Hb,645725
1,2018/1,SE2416HMc,649083
5,2018/1,S2316Mc,647214
5,2018/3,S2316Mc,655920
4,2018/5,S2316Mc,661986
3,2018/5,SE2416HMc,667751
3,2018/5,E2214Hb,667887
5,2018/6,P1917Sc,676529
3,2018/6,P2417Hb,676576
4,2018/7,S2316Mc,679737
4,2018/9,D3216Ho,696513
5,2018/9,SE2416HMc,696517
2,2018/10,SE2416HMc,709217
4,2018/11,D3216Ho,711757
5,2018/11,U2913WMt,711875
1,2018/1,P2217c,633945
4,2018/1,P2417Hb,645977
3,2018/1,P2417Hb,648853
1,2018/2,S2316Mc,651708
3,2018/3,S2316Mc,651708
3,2018/2,S2316Mc,651711
5,2018/4,S2316Mc,657524
3,2018/5,P2417Hb,666016
1,2018/5,SE2416Hc,663352
3,2018/5,SE2018HV,665903
3,2018/5,SE2018HV,665910
2,2018/5,SE2018HV,665953
2,2018/5,SE2018HV,665967
2,2018/5,SE2018HV,666010
1,2018/6,SE2018HV,666010
3,2018/5,SE2416Hc,668875
1,2018/5,AW2518HFb,669004
2,2018/6,AW2518HFb,669004
3,2018/6,AW2518HFb,669011
1,2018/6,AW2518HFb,671833
2,2018/7,P2314Ht,678771
2,2018/7,U2415b,681579
2,2018/8,SE2416Hc,690053
3,2018/9,SE2416Hc,698384
9,2018/10,P2314Ht,706672
3,2018/10,SE2416Hc,710016
1,2018/11,SE2416Hc,712681
2,2018/11,SE2416Hc,712688
3,2018/11,SE2018HV,712838
1,2018/1,U2415b,647226
2,2018/5,U2415b,647226
2,2018/2,S2318Hc,647233
2,2018/1,S2318Hc,647233
3,2018/3,P2314Ht,652985
6,2018/4,P2314Ht,659201
2,2018/4,SE2018HV,659258
1,2018/6,SE2018HV,659258
2,2018/5,S2418HNt,662366
2,2018/5,SE2416Hc,665360
2,2018/5,SE2416Hc,665410
2,2018/5,SE2018HV,665424
3,2018/5,SE2416Hc,665467
2,2018/5,SE2416Hc,665474
2,2018/5,SE2416Hc,668268
2,2018/6,AW2518HFb,670890
2,2018/6,AW2518HFb,670933
5,2018/6,U2413f,670940
3,2018/6,P2314Ht,673805
6,2018/7,P2314Ht,679814
5,2018/7,P2314Ht,679850
4,2018/7,U2413f,682522
1,2018/7,SE2416Hc,685487
1,2018/8,SE2416Hc,685487
1,2018/8,SE2416Hc,691239
2,2018/8,P2314Ht,691246
4,2018/9,P2415Qb,696884
4,2018/9,E2316Hf,699591
2,2018/9,SE2417HGc,699642
2,2018/9,U3415Wb,702514
1,2018/10,U3415Wb,702514
4,2018/11,U3415Wb,711423
1,2018/7,SE2417HGc,644725
1,2018/1,P2415Qb,648719
1,2018/2,P2415Qb,648719
2,2018/1,UP2516Dt,648733
1,2018/2,SE2417HGc,651842
3,2018/11,SE2417HGc,651842
1,2018/2,U2414Hb,651878
2,2018/3,U2414Hb,651878
3,2018/2,U3415Wb,651891
2,2018/2,AW3418DWb,651892
2,2018/3,SE2417HGc,655000
4,2018/3,E2316Hf,655050
2,2018/4,E1916HVf,657958
4,2018/4,E2016Hb,658058
5,2018/4,U2414Hb,658108
2,2018/5,P2717Ht,663874
4,2018/5,P1917Sc,663924
3,2018/5,AW3418DWb,663960
4,2018/5,E2216Hf,666432
2,2018/5,P2415Qb,666467
4,2018/5,E2216Hf,666581
3,2018/6,E2216Hf,669675
2,2018/6,SE2417HGc,672533
3,2018/6,E2016Hb,672733
4,2018/6,E2316Hf,675992
4,2018/7,E2316Hf,681657
4,2018/8,E2316Hf,690381
4,2018/8,E2316Hf,690382
3,2018/8,U2414Hb,693439
2,2018/8,SE2417HGc,693525
3,2018/9,E2216Hf,699455
3,2018/9,E2016Hb,702349
1,2018/9,E2316Hf,702399
4,2018/10,E2316Hf,702399
3,2018/10,P2217Hb,705522
4,2018/10,E2316Hf,705607
3,2018/10,E2016Hb,708365
5,2018/8,E2216HVf,687887
2,2018/8,U2417Ht,687930
3,2018/8,U2417Ht,688023
2,2018/8,U2417Ht,690838
2,2018/8,U2718Qb,690895
4,2018/8,E2016HVf,690902
3,2018/8,P2217Hb,690904
5,2018/8,U2718Qb,690961
2,2018/8,U2417Ht,693810
2,2018/9,U2417Ht,693810
2,2018/8,U2417Ht,693812
3,2018/8,U2414Hb,693905
5,2018/8,P2217Hb,693939
4,2018/9,U2417Ht,696854
2,2018/9,E2016HVf,696977
2,2018/11,E2016HVf,696977
4,2018/9,E2216HVf,699585
1,2018/9,U2417Ht,702534
2,2018/10,U2417Ht,702534
2,2018/10,U2718Qb,702627
2,2018/10,U2417Ht,702663
1,2018/10,U2417Ht,705342
5,2018/10,U2417Ht,705344
4,2018/10,U2417Ht,705435
3,2018/10,U2417Ht,705437
2,2018/10,U2417Ht,705442
2,2018/10,U2718Qb,705444
2,2018/10,U2417Ht,708109
4,2018/10,U2417Ht,708152
2,2018/4,E2016HVf,644782
1,2018/1,U2414Hb,644831
5,2018/2,AW3418HWb,650513
3,2018/3,U2417Ht,653755
2,2018/3,U2417Ht,653772
4,2018/3,U2417Ht,653906
2,2018/5,U2718Qb,653908
2,2018/3,U2718Qb,653908
2,2018/4,U2417Ht,656765
2,2018/4,U2417Ht,656780
2,2018/4,U2417Ht,656799
2,2018/4,U2417Ht,656814
3,2018/4,U2417Ht,656816
4,2018/4,U2417Ht,656863
5,2018/8,SE2416Hc,694054
5,2018/10,U2518Dt,706822
2,2018/10,P2419Hb,709673
2,2018/11,P2419Hb,709673
4,2018/10,SE2416Hc,709723
3,2018/10,U2518Dt,709773
2,2018/11,SE2216Hf,712874
6,2018/1,SE2416HMc,646097
1,2018/1,SE2416Hc,646133
4,2018/1,SE2416HMc,646147
2,2018/1,SE2416HMc,646190
2,2018/1,SE2717Hc,649298
1,2018/5,SE2717Hc,649298
2,2018/3,SE2416HMc,655257
1,2018/3,SE2717Hc,655300
3,2018/6,SE2717Hc,655300
3,2018/4,P2017Hc,658129
1,2018/4,SE2717Hc,661073
1,2018/6,SE2717Hc,661073
2,2018/4,P2416Db,661223
1,2018/8,P2416Db,661223
4,2018/4,U2412Mc,661230
2,2018/5,SE2717Hc,664524
2,2018/6,SE2717Hc,664524
2,2018/5,U2518Dt,667196
2,2018/6,SE2216Hf,669854
2,2018/6,SE2717Hc,672519
2,2018/6,SE2216Hf,629162
1,2018/3,SE2717Hc,644155
5,2018/2,P2715Qt,650303
2,2018/2,SE2216Hf,650354
2,2018/6,SE2216Hf,650354
3,2018/2,P2715Qt,650389
2,2018/4,U2518Dt,658928
2,2018/4,U2518Dt,658945
4,2018/4,SE2416Hc,659046
2,2018/4,U2518Dt,659063
5,2018/5,SE2416Hc,662004
2,2018/5,U2518Dt,664930
2,2018/5,SE2717Hc,664944
2,2018/5,SE2717Hc,664947
3,2018/5,SE2717Hc,664994
3,2018/6,E2011Hc,670777
4,2018/6,E1916HVf,673504
3,2018/6,U2518Dt,676593
2,2018/7,P2416Db,679651
1,2018/8,P2416Db,679651
5,2018/7,SE2416Hc,679702
2,2018/10,E2216Hf,709989
2,2018/11,E2216Hf,709989
5,2018/11,SE2218HV,713197
2,2018/1,SE2218HV,644652
2,2018/1,SE2218HV,644727
2,2018/1,S2340Mc,644745
4,2018/1,SE2218HV,648782
2,2018/2,SP2318Hb,651965
2,2018/3,SE2218HV,654905
1,2018/4,AW2518Hb,660903
2,2018/7,AW2518Hb,660903
4,2018/5,SE2218HV,663861
2,2018/5,S2716DGb,666537
4,2018/5,SE2218HV,666605
4,2018/6,SE2218HV,675947
3,2018/7,SE2218HV,679155
3,2018/7,SE2218HV,684385
3,2018/7,SE2218HV,684496
4,2018/8,SE2218HV,690294
3,2018/3,S2340Mc,653315
2,2018/3,SE2218HV,655970
2,2018/4,SE2218HV,658910
3,2018/4,SE2218HV,658914
2,2018/4,SE2218HV,658927
3,2018/5,S2340Mc,661804
4,2018/5,E2216Hf,665080
2,2018/6,SE2218HV,673568
2,2018/6,SE2218HV,676525
1,2018/7,SE2218HV,676525
4,2018/7,SE2218HV,679669
5,2018/7,SE2218HV,682259
3,2018/7,SE2218HV,682442
5,2018/7,SE2218HV,682459
2,2018/7,SE2218HV,685149
2,2018/7,SE2218HV,685199
2,2018/8,SE2218HV,690748
2,2018/8,SE2218HV,690751
3,2018/8,SE2218HV,693623
3,2018/8,SE2218HV,693624
2,2018/8,SE2218HV,693709
3,2018/8,SP2318Hb,693742
3,2018/9,SE2218HV,700711
3,2018/6,SE2416HMc,671899
4,2018/6,E2214Hb,675290
1,2018/7,E2214Hb,675290
3,2018/6,P2417Hb,675457
4,2018/7,SE2416HMc,678698
5,2018/7,S2316Mc,678766
6,2018/8,SE2416HMc,687089
5,2018/8,P2417Hb,692756
4,2018/8,S2316Mc,692837
4,2018/9,P2417Hb,695645
3,2018/9,S2316Mc,698218
2,2018/9,S2316Mc,701261
3,2018/10,P2417Hb,706795
4,2018/11,SE2416HMc,710135
4,2018/11,P1917Sc,710136
3,2018/11,P2417Hb,712744
1,2018/2,P2217c,637254
3,2018/1,S2316Mc,649185
1,2018/1,SE2416HMc,649253
2,2018/2,SE2416HMc,649253
3,2018/2,S2316Mc,652111
6,2018/2,S2316Mc,652112
3,2018/4,P2417Hb,658192
2,2018/4,P2417Hb,658209
2,2018/6,SE2416HMc,669960
4,2018/7,S2316Mc,681391
5,2018/7,SE2416HMc,681456
4,2018/7,SE2416HMc,684667
5,2018/7,S2316Mc,684681
2,2018/8,SE2416HMc,687658
4,2018/8,P2417Hb,690483
4,2018/9,S2316Mc,701579
2,2018/9,SE2416HMc,701597
4,2018/5,E2417Hb,667303
3,2018/7,E2417Hb,681358
4,2018/8,E2417Hb,690531
5,2018/9,E2316Hf,696097
4,2018/10,S2318Mc,704672
4,2018/10,E1715Sc,704686
2,2018/5,U2515Hc,643716
2,2018/1,E1715Sc,649357
3,2018/2,E1715Sc,649357
3,2018/2,E2316Hf,649539
5,2018/3,E2316Hf,652408
4,2018/3,E2417Hb,652483
2,2018/5,U2515Hc,655641
1,2018/3,U2515Hc,655641
3,2018/4,S2318Mc,658674
4,2018/7,E2316Hf,678076
4,2018/8,E2316Hf,690137
3,2018/8,E2417Hb,693009
3,2018/9,E2316Hf,695974
2,2018/9,E2417Hb,696003
2,2018/1,U2515Hc,645413
1,2018/5,U2515Hc,645413
4,2018/2,E2417Hb,651211
1,2018/3,U2515Hc,654155
2,2018/5,U2515Hc,654155
2,2018/3,U2515Hc,654194
3,2018/5,U2515Hc,654194
1,2018/4,E2417Hb,654237
1,2018/3,E2417Hb,654237
2,2018/4,U2515Hc,657177
4,2018/5,U2515Hc,657177
4,2018/5,E2417Hb,664583
1,2018/5,U2515Hc,664597
1,2018/6,U2515Hc,664597
4,2018/5,E1916HVf,667523
4,2018/6,E2316Hf,675804
4,2018/6,E2316Hf,675811
5,2018/7,E2417Hb,678837
5,2018/7,E2316Hf,684946
3,2018/8,E2316Hf,690987
5,2018/8,S2318Mc,691112
4,2018/11,U2412Mc,711054
6,2018/1,U2717Dt,647700
2,2018/4,U2717Dt,656906
3,2018/4,P2317Hb,660132
2,2018/5,P2414Hb,663058
4,2018/5,P2217Hb,663072
5,2018/1,P2317Hb,646524
7,2018/1,E1916Hf,646531
3,2018/3,P2314Tt,652415
1,2018/3,U2717Dt,655548
1,2018/4,U2717Dt,655548
3,2018/3,E2417Hb,655598
3,2018/4,U2717Dt,655709
2,2018/3,U2717Dt,655709
4,2018/4,P2414Hb,658699
4,2018/5,E1916Hf,664222
2,2018/5,U2717Dt,664304
2,2018/6,U2717Dt,664304
2,2018/6,U2717Dt,669209
3,2018/6,U2717Dt,669238
2,2018/6,U2717Dt,669370
3,2018/6,P2414Hb,672135
2,2018/6,S2718Dt,672153
3,2018/7,U2717Dt,684228
2,2018/8,S2718Dt,687379
5,2018/8,E2417Hb,687393
7,2018/8,E2417Hb,690133
5,2018/8,P2317Hb,690226
2,2018/9,U2717Dt,696085
4,2018/9,E2417Hb,699200
4,2018/9,P2414Hb,701769
3,2018/9,P2317Hb,701819
3,2018/10,U2717Dt,705227
3,2018/11,P2417Hb,711929
4,2018/1,P2417Hb,645481
2,2018/4,U2717Dt,654219
1,2018/3,U2717Dt,654219
2,2018/4,U2717Dt,657002
3,2018/10,E2316Hf,708429
